Cell Phenotype,,Cell Phenotype,0,1,Topic attribution,FCS file,Condition
N°21,156003,N°21,9.344262,2.4533095,1,1108.FCS,normal
N°21,261720,N°21,15.420725,2.8525403,1,0716.FCS,normal
N°21,86436,N°21,14.6546335,2.0945394,1,1340.FCS,normal
N°21,115415,N°21,9.960904,3.8255851,1,0396.FCS,normal
N°21,305857,N°21,12.756484,2.3493574,1,0052.FCS,aml
N°21,113361,N°21,15.318749,1.3145306,1,0396.FCS,normal
N°21,272790,N°21,14.349066,1.0123994,1,0420.FCS,normal
N°21,285325,N°21,15.815792,2.0296013,1,1660.FCS,normal
N°21,409064,N°21,15.131969,1.7058167,1,1372.FCS,aml
N°21,273453,N°21,14.006295,2.5135384,1,0420.FCS,normal
N°21,234191,N°21,15.669235,2.40813,1,1036.FCS,normal
N°21,473022,N°21,12.4682255,2.34297,1,2388.FCS,aml
N°21,237391,N°21,12.499635,4.0973854,1,1036.FCS,normal
N°21,195448,N°21,9.034661,1.1973335,1,0540.FCS,normal
N°21,124292,N°21,10.682618,2.6845613,1,0060.FCS,normal
N°21,346273,N°21,15.480371,3.0977292,1,0700.FCS,aml
N°21,335226,N°21,12.960334,4.704113,1,0476.FCS,aml
N°21,37054,N°21,15.467078,1.7473367,1,2396.FCS,normal
N°21,197621,N°21,10.206146,4.6600785,1,2180.FCS,normal
N°21,409208,N°21,15.494662,3.352033,1,1372.FCS,aml
N°21,87549,N°21,14.432368,0.89779925,1,1340.FCS,normal
N°21,86721,N°21,15.294619,1.4778589,1,1340.FCS,normal
N°21,137834,N°21,14.48194,2.0568416,1,2548.FCS,normal
N°21,50290,N°21,10.249562,2.8106904,1,0100.FCS,normal
N°21,259336,N°21,14.228184,4.159946,1,0716.FCS,normal
N°21,309961,N°21,13.885401,1.8696897,1,0052.FCS,aml
N°21,273084,N°21,13.239994,2.7552168,1,0420.FCS,normal
N°21,218677,N°21,15.854429,1.608073,1,1052.FCS,normal
N°21,192398,N°21,13.185551,2.5655553,1,0540.FCS,normal
N°21,14177,N°21,12.172421,-0.70469636,1,1508.FCS,normal
N°21,147548,N°21,13.634148,3.5794065,1,2684.FCS,normal
N°21,60600,N°21,15.609979,3.2081225,1,0764.FCS,normal
N°21,99270,N°21,9.637863,1.9234635,1,1532.FCS,normal
N°21,408487,N°21,15.054918,2.26769,1,1372.FCS,aml
N°21,233738,N°21,12.244565,2.5077643,1,1036.FCS,normal
N°21,47524,N°21,14.4757595,1.9951742,1,0100.FCS,normal
N°21,52182,N°21,10.133758,1.59666,1,0100.FCS,normal
N°21,413581,N°21,12.526852,0.59147644,1,1620.FCS,aml
N°21,262713,N°21,13.117274,0.2371615,1,0428.FCS,normal
N°21,342785,N°21,13.667897,1.1757898,1,0700.FCS,aml
N°21,47156,N°21,10.391634,4.659861,1,0100.FCS,normal
N°21,141614,N°21,14.746162,2.3560677,1,2548.FCS,normal
N°21,204060,N°21,12.455175,-0.03386529,1,2556.FCS,normal
N°21,167113,N°21,13.537618,4.0626397,1,2172.FCS,normal
N°21,165821,N°21,15.145182,3.1494,1,2172.FCS,normal
N°21,42188,N°21,15.839488,1.1607848,1,0236.FCS,normal
N°21,103653,N°21,9.668163,1.7121946,1,1644.FCS,normal
N°21,336243,N°21,12.968455,2.4198136,1,0476.FCS,aml
N°21,249079,N°21,12.201716,0.4425515,1,0980.FCS,normal
N°21,376853,N°21,15.13768,3.259482,1,0924.FCS,aml
N°21,256077,N°21,15.064011,0.28604585,1,0780.FCS,normal
N°21,257946,N°21,12.663157,1.5089525,1,0716.FCS,normal
N°21,270097,N°21,14.585845,3.2267594,1,0420.FCS,normal
N°21,217695,N°21,15.907338,1.1584767,1,1052.FCS,normal
N°21,196094,N°21,14.164482,2.6799428,1,0540.FCS,normal
N°21,129201,N°21,12.453459,3.276225,1,1452.FCS,normal
N°21,87536,N°21,14.676519,1.0380937,1,1340.FCS,normal
N°21,91731,N°21,12.556903,3.1903648,1,1996.FCS,normal
N°21,5179,N°21,14.671036,0.48780328,1,1572.FCS,normal
N°21,165258,N°21,15.037136,1.4203986,1,2172.FCS,normal
N°21,40703,N°21,11.940167,0.1649122,1,0236.FCS,normal
N°21,140729,N°21,12.56456,5.279877,1,2548.FCS,normal
N°21,203716,N°21,14.526564,3.9030154,1,2556.FCS,normal
N°21,233356,N°21,13.413262,2.731321,1,1036.FCS,normal
N°21,91993,N°21,12.677644,5.840092,1,1996.FCS,normal
N°21,5085,N°21,13.878096,0.16656269,1,1572.FCS,normal
N°21,66763,N°21,10.444557,3.2870252,1,1860.FCS,normal
N°21,361040,N°21,13.621908,1.422376,1,0804.FCS,aml
N°21,199874,N°21,10.489379,2.6970115,1,2180.FCS,normal
N°21,257076,N°21,15.121346,1.3618912,1,0716.FCS,normal
N°21,154295,N°21,10.125587,2.907692,1,2420.FCS,normal
N°21,421899,N°21,11.864698,-0.38258848,1,1684.FCS,aml
N°21,141807,N°21,13.95507,1.6017588,1,2548.FCS,normal
N°21,165717,N°21,16.097574,1.4276917,1,2172.FCS,normal
N°21,145580,N°21,14.5984125,3.1612134,1,2684.FCS,normal
N°21,492112,N°21,9.914039,3.747462,1,2692.FCS,aml
N°21,52417,N°21,14.309109,2.4357622,1,0100.FCS,normal
N°21,377938,N°21,14.176289,1.1666367,1,0924.FCS,aml
N°21,196590,N°21,10.371645,3.4997504,1,2180.FCS,normal
N°21,65634,N°21,14.203923,4.707867,1,0764.FCS,normal
N°21,344997,N°21,15.4658985,2.1200786,1,0700.FCS,aml
N°21,435909,N°21,15.441608,2.3184671,1,1764.FCS,aml
N°21,164272,N°21,15.32958,2.901113,1,2172.FCS,normal
N°21,54843,N°21,11.683215,-0.8721191,1,0588.FCS,normal
N°21,37413,N°21,16.867054,2.0881193,1,2396.FCS,normal
N°21,174482,N°21,12.429048,0.8147843,1,0692.FCS,normal
N°21,125634,N°21,11.89979,0.39416927,1,1452.FCS,normal
N°21,11432,N°21,13.080015,5.568437,1,0316.FCS,normal
N°21,10637,N°21,13.406018,1.0792651,1,0316.FCS,normal
N°21,123033,N°21,15.293104,3.0766187,1,0060.FCS,normal
N°21,139282,N°21,13.002796,2.541936,1,2548.FCS,normal
N°21,66092,N°21,9.784015,3.5401893,1,1860.FCS,normal
N°21,206072,N°21,10.116798,3.3964293,1,2556.FCS,normal
N°21,469625,N°21,13.570472,3.6173813,1,2276.FCS,aml
N°21,49160,N°21,14.233108,4.0271034,1,0100.FCS,normal
N°21,409355,N°21,9.826241,2.556183,1,1372.FCS,aml
N°21,140337,N°21,14.039079,4.2893763,1,2548.FCS,normal
N°21,342663,N°21,13.199569,4.037212,1,0700.FCS,aml
N°21,54210,N°21,12.200317,-0.629313,1,0588.FCS,normal
N°21,70607,N°21,13.459937,4.5718737,1,1860.FCS,normal
N°21,175150,N°21,14.544368,3.838306,1,0692.FCS,normal
N°21,477071,N°21,14.199472,3.660751,1,2508.FCS,aml
N°21,200189,N°21,9.711178,1.1287029,1,2180.FCS,normal
N°21,330876,N°21,11.956147,1.6755772,1,0388.FCS,aml
N°21,91330,N°21,15.621229,1.7870917,1,1340.FCS,normal
N°21,179346,N°21,13.769671,1.4808315,1,2756.FCS,normal
N°21,21650,N°21,12.731475,2.375723,1,0724.FCS,normal
N°21,250135,N°21,13.979655,-0.26388395,1,0780.FCS,normal
N°21,18662,N°21,13.38413,-0.43018216,1,1508.FCS,normal
N°21,152466,N°21,12.837748,4.8600187,1,2420.FCS,normal
N°21,204839,N°21,14.332273,0.6281143,1,2556.FCS,normal
N°21,176995,N°21,12.944969,4.1729155,1,2756.FCS,normal
N°21,177715,N°21,13.875637,4.0402966,1,2756.FCS,normal
N°21,91433,N°21,9.596907,0.87859684,1,1340.FCS,normal
N°21,194488,N°21,11.731743,-0.4000446,1,0540.FCS,normal
N°21,481747,N°21,12.17374,5.9213533,1,2508.FCS,aml
N°21,84958,N°21,16.737873,2.2120981,1,0564.FCS,normal
N°21,201667,N°21,11.889042,-0.4603993,1,2556.FCS,normal
N°21,73995,N°21,12.020426,5.5624332,1,1788.FCS,normal
N°21,470381,N°21,12.372629,3.6548462,1,2276.FCS,aml
N°21,205723,N°21,12.79551,0.22348243,1,2556.FCS,normal
N°21,60247,N°21,11.977599,-0.8585698,1,0764.FCS,normal
N°21,487373,N°21,10.490013,3.2746496,1,2692.FCS,aml
N°21,59763,N°21,13.54951,0.40270233,1,0588.FCS,normal
N°21,200737,N°21,13.107283,0.3606259,1,2180.FCS,normal
N°21,141184,N°21,12.704151,4.249568,1,2548.FCS,normal
N°21,409757,N°21,9.992851,2.317472,1,1372.FCS,aml
N°21,62789,N°21,12.983281,-0.1727111,1,0764.FCS,normal
N°21,92676,N°21,13.892686,0.5463866,1,1996.FCS,normal
N°21,29785,N°21,10.349118,3.5852325,1,0876.FCS,normal
N°21,177660,N°21,10.404882,3.913576,1,2756.FCS,normal
N°21,258642,N°21,11.803231,-0.71764886,1,0716.FCS,normal
N°21,197873,N°21,10.198265,3.4569976,1,2180.FCS,normal
N°21,155343,N°21,9.560739,1.8329093,1,2420.FCS,normal
N°21,144951,N°21,13.213078,2.1852963,1,2684.FCS,normal
N°21,189925,N°21,16.091043,1.629456,1,1260.FCS,normal
N°21,246857,N°21,12.863858,3.5542586,1,0980.FCS,normal
N°21,265431,N°21,13.218853,1.6044018,1,0428.FCS,normal
N°21,122161,N°21,14.918617,3.1749794,1,0060.FCS,normal
N°21,235816,N°21,11.965746,-0.8781497,1,1036.FCS,normal
N°21,142667,N°21,13.809284,2.465797,1,2548.FCS,normal
N°21,234630,N°21,15.269442,3.72724,1,1036.FCS,normal
N°21,470325,N°21,12.834651,5.333292,1,2276.FCS,aml
N°21,26358,N°21,9.792946,2.993131,1,0724.FCS,normal
N°21,221035,N°21,13.81432,-0.053757735,1,0028.FCS,normal
N°21,426504,N°21,12.732118,2.4523842,1,1684.FCS,aml
N°21,202190,N°21,15.687432,2.0168808,1,2556.FCS,normal
N°21,163055,N°21,15.928228,2.1917605,1,2172.FCS,normal
N°21,372218,N°21,15.233789,3.0114973,1,0924.FCS,aml
N°21,59161,N°21,13.284482,3.254174,1,0588.FCS,normal
N°21,238424,N°21,13.718023,3.7388296,1,1036.FCS,normal
N°21,217091,N°21,16.882698,2.029219,1,1052.FCS,normal
N°21,263899,N°21,13.09523,-0.5620622,1,0428.FCS,normal
N°21,269754,N°21,15.21269,2.970272,1,0420.FCS,normal
N°21,129891,N°21,13.814761,3.7706885,1,1452.FCS,normal
N°21,166554,N°21,9.9175,3.1125305,1,2172.FCS,normal
N°21,50880,N°21,14.924015,3.7366297,1,0100.FCS,normal
N°21,170082,N°21,13.288471,3.9064255,1,0692.FCS,normal
N°21,86436,N°21,14.6546335,2.0945394,1,1340.FCS,normal
N°21,46283,N°21,9.859732,3.5660546,1,0100.FCS,normal
N°21,305203,N°21,13.575374,3.3002136,1,0052.FCS,aml
N°21,110294,N°21,13.658145,0.02283258,1,1644.FCS,normal
N°21,218676,N°21,12.935761,-0.6458012,1,1052.FCS,normal
N°21,126682,N°21,11.96123,5.7899904,1,1452.FCS,normal
N°21,6448,N°21,15.970442,3.1777642,1,1572.FCS,normal
N°21,367097,N°21,12.52724,0.8382522,1,0836.FCS,aml
N°21,369531,N°21,11.963796,0.0004717305,1,0836.FCS,aml
N°21,262338,N°21,12.526141,0.22287863,1,0716.FCS,normal
N°21,203239,N°21,14.154409,1.4524236,1,2556.FCS,normal
N°21,361588,N°21,9.909737,1.6781458,1,0804.FCS,aml
N°21,141096,N°21,13.285854,1.0814793,1,2548.FCS,normal
N°21,491144,N°21,13.836931,4.3464537,1,2692.FCS,aml
N°21,34025,N°21,16.565418,2.0480096,1,2396.FCS,normal
N°21,444632,N°21,13.20659,1.6804696,1,1884.FCS,aml
N°21,192530,N°21,15.56075,1.5794867,1,0540.FCS,normal
N°21,372857,N°21,14.548445,1.4165863,1,0924.FCS,aml
N°21,488651,N°21,14.320221,3.425053,1,2692.FCS,aml
N°21,166136,N°21,9.224756,1.9673887,1,2172.FCS,normal
N°21,258231,N°21,16.32204,2.8016834,1,0716.FCS,normal
N°21,260997,N°21,12.840179,4.5914755,1,0716.FCS,normal
N°21,90998,N°21,13.120581,0.60444885,1,1340.FCS,normal
N°21,177950,N°21,13.960569,3.876179,1,2756.FCS,normal
N°21,225200,N°21,14.689716,0.19519615,1,0028.FCS,normal
N°21,305190,N°21,9.965461,3.2718997,1,0052.FCS,aml
N°21,122421,N°21,14.770389,3.089271,1,0060.FCS,normal
N°21,57317,N°21,9.825207,3.092035,1,0588.FCS,normal
N°21,142283,N°21,12.766475,5.537177,1,2548.FCS,normal
N°21,41626,N°21,14.896562,2.0984805,1,0236.FCS,normal
N°21,155476,N°21,12.862547,3.5935798,1,2420.FCS,normal
N°21,206247,N°21,15.4916935,1.8660219,1,2556.FCS,normal
N°21,63377,N°21,12.809813,0.040300313,1,0764.FCS,normal
N°21,116443,N°21,12.546271,0.7641172,1,0396.FCS,normal
N°21,368162,N°21,12.526617,3.1504452,1,0836.FCS,aml
N°21,90930,N°21,13.452709,2.06483,1,1340.FCS,normal
N°21,91045,N°21,13.2724695,2.9191518,1,1340.FCS,normal
N°21,176470,N°21,12.89071,5.5930495,1,2756.FCS,normal
N°21,208700,N°21,12.470416,0.6165639,1,2556.FCS,normal
N°21,203237,N°21,12.650049,-0.31663063,1,2556.FCS,normal
N°21,9941,N°21,10.165677,1.9173039,1,0316.FCS,normal
N°21,282481,N°21,12.611057,2.8200116,1,1660.FCS,normal
N°21,84687,N°21,14.391382,3.7456913,1,0564.FCS,normal
N°21,447651,N°21,12.97587,0.7076209,1,1884.FCS,aml
N°21,156015,N°21,9.398262,1.7587038,1,1108.FCS,normal
N°21,335746,N°21,12.964437,3.3832633,1,0476.FCS,aml
N°21,359990,N°21,15.262375,2.0219216,1,0804.FCS,aml
N°21,256269,N°21,16.724403,1.6593562,1,0780.FCS,normal
N°21,489860,N°21,15.477772,2.2594585,1,2692.FCS,aml
N°21,51217,N°21,13.720552,3.7249575,1,0100.FCS,normal
N°21,164324,N°21,15.620822,2.1627214,1,2172.FCS,normal
N°21,111945,N°21,14.20906,0.88042855,1,0396.FCS,normal
N°21,413991,N°21,14.162921,0.90916866,1,1620.FCS,aml
N°21,319093,N°21,12.360583,1.7300502,1,0260.FCS,aml
N°21,141078,N°21,14.363036,2.569264,1,2548.FCS,normal
N°21,258357,N°21,12.028632,-0.3125147,1,0716.FCS,normal
N°21,369926,N°21,12.985803,4.4507236,1,0836.FCS,aml
N°21,55119,N°21,14.019871,0.9761109,1,0588.FCS,normal
N°21,51094,N°21,15.065117,2.4440145,1,0100.FCS,normal
N°21,88445,N°21,12.130787,-0.55541027,1,1340.FCS,normal
N°21,65,N°21,13.336472,-0.101079136,1,1572.FCS,normal
N°21,157454,N°21,9.488366,2.4548976,1,1108.FCS,normal
N°21,202118,N°21,12.535954,-0.2565797,1,2556.FCS,normal
N°21,280508,N°21,15.567697,2.4375956,1,1660.FCS,normal
N°21,494283,N°21,13.550509,0.0871879,1,2716.FCS,aml
N°21,17742,N°21,16.771734,2.0025132,1,1508.FCS,normal
N°21,259780,N°21,12.579077,2.8248415,1,0716.FCS,normal
N°21,397750,N°21,11.588691,3.6634145,1,1204.FCS,aml
N°21,71021,N°21,12.450414,2.4514568,1,1860.FCS,normal
N°21,202353,N°21,15.77165,3.0706258,1,2556.FCS,normal
N°21,48237,N°21,13.520607,0.11969357,1,0100.FCS,normal
N°21,165005,N°21,15.001475,2.186058,1,2172.FCS,normal
N°21,61926,N°21,16.03066,2.9045765,1,0764.FCS,normal
N°21,61642,N°21,14.055576,0.7257376,1,0764.FCS,normal
N°21,168961,N°21,14.535043,1.7670431,1,2172.FCS,normal
N°21,165384,N°21,14.644285,0.970862,1,2172.FCS,normal
N°21,146590,N°21,13.576077,-0.16170524,1,2684.FCS,normal
N°21,89071,N°21,16.027534,2.0024068,1,1340.FCS,normal
N°21,72503,N°21,12.63244,4.910416,1,1860.FCS,normal
N°21,4775,N°21,12.157662,-0.8882236,1,1572.FCS,normal
N°21,5027,N°21,14.352749,0.42837352,1,1572.FCS,normal
N°21,273188,N°21,14.616627,1.2334269,1,0420.FCS,normal
N°21,107855,N°21,10.377711,2.9879646,1,1644.FCS,normal
N°21,151641,N°21,12.234028,5.830877,1,2420.FCS,normal
N°21,346724,N°21,15.143162,3.6605306,1,0708.FCS,aml
N°21,87648,N°21,14.150584,3.864088,1,1340.FCS,normal
N°21,128441,N°21,12.136366,4.2032633,1,1452.FCS,normal
N°21,200180,N°21,15.439502,2.201121,1,2180.FCS,normal
N°21,199705,N°21,16.264072,1.4300731,1,2180.FCS,normal
N°21,45760,N°21,17.077538,2.0614693,1,0236.FCS,normal
N°21,90747,N°21,14.954494,2.6533422,1,1340.FCS,normal
N°21,51121,N°21,14.300262,2.8105507,1,0100.FCS,normal
N°21,337471,N°21,13.918294,1.4618888,1,0476.FCS,aml
N°21,118888,N°21,15.436149,2.529301,1,0060.FCS,normal
N°21,376309,N°21,15.822014,1.6102264,1,0924.FCS,aml
N°21,140335,N°21,14.681455,1.8636622,1,2548.FCS,normal
N°21,179229,N°21,12.9677725,5.2840686,1,2756.FCS,normal
N°21,49971,N°21,11.979048,-0.35034338,1,0100.FCS,normal
N°21,490076,N°21,12.712701,5.309617,1,2692.FCS,aml
N°21,237446,N°21,11.981427,5.9248614,1,1036.FCS,normal
N°21,435456,N°21,12.403066,1.3121761,1,1764.FCS,aml
N°21,64635,N°21,15.219911,2.2548637,1,0764.FCS,normal
N°21,125959,N°21,15.135418,2.9895618,1,1452.FCS,normal
N°21,268417,N°21,15.00684,2.3099751,1,0428.FCS,normal
N°21,336581,N°21,12.509434,4.3551555,1,0476.FCS,aml
N°21,470548,N°21,10.114469,2.0645912,1,2276.FCS,aml
N°21,71056,N°21,13.97353,3.574021,1,1860.FCS,normal
N°21,205049,N°21,14.1972,2.6525817,1,2556.FCS,normal
N°21,487539,N°21,13.560843,4.8720803,1,2692.FCS,aml
N°21,194503,N°21,9.673614,1.7168134,1,0540.FCS,normal
N°21,156836,N°21,15.593924,1.9537601,1,1108.FCS,normal
N°21,162532,N°21,14.681565,3.178987,1,2172.FCS,normal
N°21,129034,N°21,12.938412,1.5279704,1,1452.FCS,normal
N°21,23887,N°21,13.888536,3.9815435,1,0724.FCS,normal
N°21,103717,N°21,15.156561,1.3754125,1,1644.FCS,normal
N°21,480455,N°21,12.504298,4.3131003,1,2508.FCS,aml
N°21,237792,N°21,14.960914,2.8157518,1,1036.FCS,normal
N°21,134034,N°21,15.850529,1.3671473,1,1276.FCS,normal
N°21,109807,N°21,16.486597,2.511966,1,1644.FCS,normal
N°21,61766,N°21,16.230555,3.0657008,1,0764.FCS,normal
N°21,69098,N°21,9.561682,2.9272034,1,1860.FCS,normal
N°21,61680,N°21,14.802335,2.3024313,1,0764.FCS,normal
N°21,230009,N°21,14.454497,3.7831361,1,2476.FCS,normal
N°21,198484,N°21,12.372181,3.137111,1,2180.FCS,normal
N°21,88648,N°21,14.209402,3.111548,1,1340.FCS,normal
N°21,142538,N°21,13.452199,2.9932404,1,2548.FCS,normal
N°21,271388,N°21,13.572,4.88439,1,0420.FCS,normal
N°21,332398,N°21,9.318094,1.4941,1,0388.FCS,aml
N°21,50390,N°21,9.443834,1.4024,1,0100.FCS,normal
N°21,51289,N°21,10.29112,3.7091184,1,0100.FCS,normal
N°21,488140,N°21,12.250652,0.7858797,1,2692.FCS,aml
N°21,163011,N°21,14.553975,3.2173321,1,2172.FCS,normal
N°21,178540,N°21,13.645106,2.0278087,1,2756.FCS,normal
N°21,163473,N°21,15.884721,1.1627548,1,2172.FCS,normal
N°21,469595,N°21,13.408522,3.3035688,1,2276.FCS,aml
N°21,249707,N°21,10.119256,1.3261753,1,0980.FCS,normal
N°21,68730,N°21,9.95045,1.033779,1,1860.FCS,normal
N°21,125602,N°21,9.806683,1.700103,1,1452.FCS,normal
N°21,54529,N°21,13.266567,0.3186547,1,0588.FCS,normal
N°21,48914,N°21,9.473598,1.8469075,1,0100.FCS,normal
N°21,449354,N°21,10.351827,3.0480347,1,1908.FCS,aml
N°21,102535,N°21,15.172336,2.2137341,1,1644.FCS,normal
N°21,57613,N°21,13.881243,1.016166,1,0588.FCS,normal
N°21,140505,N°21,13.77049,1.089997,1,2548.FCS,normal
N°21,204658,N°21,14.582963,2.8905485,1,2556.FCS,normal
N°21,128754,N°21,13.918571,2.3092442,1,1452.FCS,normal
N°21,57504,N°21,16.077627,2.6258204,1,0588.FCS,normal
N°21,56874,N°21,16.375587,1.9344574,1,0588.FCS,normal
N°21,93139,N°21,12.453909,4.294078,1,1996.FCS,normal
N°21,185705,N°21,9.846064,2.5513213,1,1260.FCS,normal
N°21,203848,N°21,13.892391,2.04699,1,2556.FCS,normal
N°21,151074,N°21,12.486086,0.21857001,1,2420.FCS,normal
N°21,430695,N°21,13.975639,0.9666454,1,1748.FCS,aml
N°21,360613,N°21,14.887167,1.3066045,1,0804.FCS,aml
N°21,48376,N°21,12.893589,3.4371393,1,0100.FCS,normal
N°21,88514,N°21,13.507241,4.3038015,1,1340.FCS,normal
N°21,269925,N°21,13.906015,4.24577,1,0420.FCS,normal
N°21,91922,N°21,12.039805,-0.6434392,1,1996.FCS,normal
N°21,203203,N°21,12.712113,1.9012338,1,2556.FCS,normal
N°21,176790,N°21,12.103811,2.4958746,1,2756.FCS,normal
N°21,179341,N°21,12.808238,2.0279512,1,2756.FCS,normal
N°21,482560,N°21,12.709721,4.320295,1,2508.FCS,aml
N°21,450316,N°21,12.535553,5.0998755,1,1908.FCS,aml
N°21,195570,N°21,13.321679,3.4111843,1,0540.FCS,normal
N°21,121207,N°21,14.95683,2.996602,1,0060.FCS,normal
N°21,139735,N°21,12.552456,3.4070046,1,2548.FCS,normal
N°21,153711,N°21,10.389369,4.2816324,1,2420.FCS,normal
N°21,259599,N°21,12.965327,5.7742615,1,0716.FCS,normal
N°21,235068,N°21,15.625979,2.3572628,1,1036.FCS,normal
N°21,137526,N°21,13.56963,4.427863,1,2548.FCS,normal
N°21,200725,N°21,14.216086,-0.0011757484,1,2180.FCS,normal
N°21,197867,N°21,9.679111,3.0112138,1,2180.FCS,normal
N°21,89514,N°21,14.03034,1.2052302,1,1340.FCS,normal
N°21,190417,N°21,15.381484,2.2278728,1,1260.FCS,normal
N°21,53074,N°21,13.101041,3.1399229,1,0100.FCS,normal
N°21,89490,N°21,12.313836,0.85823655,1,1340.FCS,normal
N°21,157521,N°21,14.380106,3.9433124,1,1108.FCS,normal
N°21,49478,N°21,13.493012,1.9913214,1,0100.FCS,normal
N°21,282711,N°21,14.886385,3.5605063,1,1660.FCS,normal
N°21,119946,N°21,13.490385,4.609266,1,0060.FCS,normal
N°21,124779,N°21,12.186478,4.5924945,1,1452.FCS,normal
N°21,180589,N°21,13.656967,2.3386981,1,2756.FCS,normal
N°21,3895,N°21,15.407969,2.3633537,1,1572.FCS,normal
N°21,140088,N°21,14.487143,1.5219083,1,2548.FCS,normal
N°21,572,N°21,13.341268,-0.3185793,1,1572.FCS,normal
N°21,72580,N°21,9.895014,0.939089,1,1860.FCS,normal
N°21,269675,N°21,14.515945,1.8101871,1,0420.FCS,normal
N°21,69764,N°21,12.596933,5.326256,1,1860.FCS,normal
N°21,34084,N°21,12.335876,0.62834615,1,2396.FCS,normal
N°21,139170,N°21,13.672955,4.872617,1,2548.FCS,normal
N°21,50342,N°21,14.39235,3.679959,1,0100.FCS,normal
N°21,128169,N°21,12.441151,2.7913265,1,1452.FCS,normal
N°21,52538,N°21,14.483542,3.2592907,1,0100.FCS,normal
N°21,52497,N°21,14.739183,1.8942137,1,0100.FCS,normal
N°21,146880,N°21,12.390424,4.825386,1,2684.FCS,normal
N°21,141059,N°21,13.847094,4.833405,1,2548.FCS,normal
N°21,156680,N°21,15.363386,3.300847,1,1108.FCS,normal
N°21,29623,N°21,14.929099,0.8797088,1,0876.FCS,normal
N°21,197931,N°21,13.724595,2.2042634,1,2180.FCS,normal
N°21,374026,N°21,13.6676035,0.19716033,1,0924.FCS,aml
N°21,425103,N°21,12.724098,2.8125887,1,1684.FCS,aml
N°21,69775,N°21,12.147673,0.8805983,1,1860.FCS,normal
N°21,88826,N°21,13.077315,1.0789145,1,1340.FCS,normal
N°21,217091,N°21,16.882698,2.029219,1,1052.FCS,normal
N°21,18662,N°21,13.38413,-0.43018216,1,1508.FCS,normal
N°21,285686,N°21,15.970067,2.739282,1,1660.FCS,normal
N°21,57469,N°21,14.358697,0.78103024,1,0588.FCS,normal
N°21,50379,N°21,14.103079,3.4075806,1,0100.FCS,normal
N°21,45294,N°21,13.243991,-0.4003373,1,0236.FCS,normal
N°21,57224,N°21,16.381916,1.7574239,1,0588.FCS,normal
N°21,66882,N°21,12.927837,2.8707361,1,1860.FCS,normal
N°21,70309,N°21,13.058145,1.4047232,1,1860.FCS,normal
N°21,138717,N°21,14.116772,0.98812604,1,2548.FCS,normal
N°21,238058,N°21,13.414615,1.2629613,1,1036.FCS,normal
N°21,58179,N°21,10.358399,2.2187972,1,0588.FCS,normal
N°21,233251,N°21,16.022856,2.750609,1,1036.FCS,normal
N°21,125529,N°21,13.224112,5.246536,1,1452.FCS,normal
N°21,108912,N°21,10.6196995,3.3846128,1,1644.FCS,normal
N°21,68759,N°21,15.249189,2.6795123,1,1860.FCS,normal
N°21,103912,N°21,14.34049,2.715834,1,1644.FCS,normal
N°21,133234,N°21,13.728474,0.67547303,1,1276.FCS,normal
N°21,197487,N°21,15.727779,2.4034157,1,2180.FCS,normal
N°21,59805,N°21,13.025658,0.011157996,1,0588.FCS,normal
N°21,135934,N°21,15.851338,1.791376,1,1276.FCS,normal
N°21,408956,N°21,14.514443,2.1785033,1,1372.FCS,aml
N°21,155926,N°21,14.60065,2.2666597,1,1108.FCS,normal
N°21,371683,N°21,16.399866,2.907641,1,0924.FCS,aml
N°21,88528,N°21,14.268539,0.82772976,1,1340.FCS,normal
N°21,89697,N°21,10.17012,2.8541086,1,1340.FCS,normal
N°21,140931,N°21,13.765841,1.7936734,1,2548.FCS,normal
N°21,46748,N°21,9.890483,3.604641,1,0100.FCS,normal
N°21,262378,N°21,15.477092,1.5100069,1,0716.FCS,normal
N°21,253641,N°21,16.563448,1.3284222,1,0780.FCS,normal
N°21,240793,N°21,13.101105,4.2264533,1,2020.FCS,normal
N°21,30933,N°21,13.167574,3.4303744,1,0876.FCS,normal
N°21,54726,N°21,13.251334,0.052026253,1,0588.FCS,normal
N°21,59924,N°21,15.202907,2.0983372,1,0588.FCS,normal
N°21,249339,N°21,14.926263,0.8969676,1,0980.FCS,normal
N°21,93051,N°21,13.703011,2.3058324,1,1996.FCS,normal
N°21,89781,N°21,10.084917,2.7939708,1,1340.FCS,normal
